date,end_index,beta0,beta1,s_topo,raw_level,calibrated_level,beta0_z,s_topo_drop,avg_corr,avg_vol,drivers,explanation
2007-03-30,59,6,389,4.342969,red,green,-1.054,0.000,0.474263,0.010936,,beta0 > 2: economic manifold splits into multiple islands
2009-03-25,559,5,388,4.374506,red,green,-1.783,0.000,0.513394,0.046124,jpm:0.002020;bac:0.001612;mcd:0.000865,beta0 > 2: economic manifold splits into multiple islands
2009-03-26,560,5,388,4.374506,red,green,-1.783,0.000,0.513345,0.046251,msft:0.001709;ge:0.001224;hd:0.001049,beta0 > 2: economic manifold splits into multiple islands
2009-03-27,561,5,388,4.374506,red,green,-1.783,0.000,0.513455,0.046299,gs:0.002077;jpm:0.001878;c:0.001847,beta0 > 2: economic manifold splits into multiple islands
2009-03-30,562,5,388,4.374506,red,green,-1.783,0.000,0.516993,0.046641,bac:0.005715;jpm:0.002668;c:0.002496,beta0 > 2: economic manifold splits into multiple islands
2009-03-31,563,5,388,4.374506,red,green,-1.783,0.000,0.510752,0.046576,bac:0.003034;aapl:0.001941;jpm:0.001519,beta0 > 2: economic manifold splits into multiple islands
2009-04-01,564,5,388,4.374506,red,green,-1.783,0.000,0.515844,0.046664,jpm:0.002241;c:0.001390;msft:0.001311,beta0 > 2: economic manifold splits into multiple islands
2009-04-02,565,5,388,4.374506,red,green,-1.783,0.000,0.519885,0.046752,ge:0.001209;aapl:0.001103;pg:0.000816,beta0 > 2: economic manifold splits into multiple islands
2009-04-03,566,5,388,4.374506,red,green,-1.783,0.000,0.516068,0.046621,jpm:0.001924;gs:0.001742;bac:0.001573,beta0 > 2: economic manifold splits into multiple islands
2009-04-06,567,5,388,4.374506,red,green,-1.783,0.000,0.521272,0.046479,wmt:0.003410;c:0.000875;msft:0.000751,beta0 > 2: economic manifold splits into multiple islands
2009-04-07,568,5,388,4.374506,red,green,-1.783,0.000,0.521930,0.046481,c:0.001335;ge:0.000939;msft:0.000710,beta0 > 2: economic manifold splits into multiple islands
2009-04-08,569,5,388,4.374506,red,green,-1.783,0.000,0.521479,0.046227,c:0.004132;bac:0.002134;gs:0.001875,beta0 > 2: economic manifold splits into multiple islands
2009-04-09,570,5,388,4.374506,red,green,-1.783,0.000,0.519476,0.047031,bac:0.014268;jpm:0.005406;ge:0.002294,beta0 > 2: economic manifold splits into multiple islands
2009-04-13,571,5,388,4.374506,red,green,-1.783,0.000,0.506658,0.046998,c:0.008396;bac:0.004378;ge:0.002431,beta0 > 2: economic manifold splits into multiple islands
2009-04-14,572,5,388,4.374506,red,green,-1.783,0.000,0.512072,0.046951,c:0.004971;bac:0.003430;gs:0.003360,beta0 > 2: economic manifold splits into multiple islands
2009-04-15,573,5,388,4.374506,red,green,-1.783,0.000,0.512935,0.046857,bac:0.004228;jpm:0.002274;c:0.001817,beta0 > 2: economic manifold splits into multiple islands
2009-04-16,574,5,388,4.374506,red,green,-1.783,0.000,0.496870,0.045471,bac:0.010562;jpm:0.008439;gs:0.008390,beta0 > 2: economic manifold splits into multiple islands
2009-04-17,575,4,387,4.422704,red,green,-2.512,0.000,0.499136,0.043827,c:0.011702;bac:0.010360;jpm:0.010084,beta0 > 2: economic manifold splits into multiple islands
2009-04-20,576,3,386,4.504231,red,green,-3.241,0.000,0.519895,0.044061,msft:0.004858;bac:0.004362;jpm:0.003539,beta0 > 2: economic manifold splits into multiple islands
2009-04-21,577,3,386,4.504231,red,green,-3.241,0.000,0.522259,0.044007,ge:0.003861;jpm:0.001358;hd:0.000773,beta0 > 2: economic manifold splits into multiple islands
2009-04-22,578,3,386,4.504231,red,green,-3.241,0.000,0.522844,0.044015,hd:0.001035;pep:0.000931;c:0.000871,beta0 > 2: economic manifold splits into multiple islands
2009-04-23,579,3,386,4.504231,red,green,-3.241,0.000,0.522030,0.043973,c:0.001546;ge:0.001120;gs:0.000868,beta0 > 2: economic manifold splits into multiple islands
2009-04-24,580,3,386,4.504231,red,green,-3.241,0.000,0.508987,0.043708,c:0.005271;msft:0.004110;gs:0.003989,beta0 > 2: economic manifold splits into multiple islands
2009-04-27,581,3,386,4.504231,red,green,-3.241,0.000,0.504357,0.043475,jpm:0.001788;bac:0.001571;gs:0.001487,beta0 > 2: economic manifold splits into multiple islands
2009-04-28,582,4,387,4.422704,red,green,-2.512,0.000,0.501276,0.043305,pg:0.002535;bac:0.001473;ge:0.000981,beta0 > 2: economic manifold splits into multiple islands
2009-04-29,583,4,387,4.422704,red,green,-2.512,0.000,0.505792,0.043322,bac:0.003044;wmt:0.001452;ge:0.001264,beta0 > 2: economic manifold splits into multiple islands
2009-04-30,584,4,387,4.422704,red,green,-2.512,0.000,0.505318,0.043177,bac:0.003572;ge:0.001006;msft:0.000938,beta0 > 2: economic manifold splits into multiple islands
2009-05-01,585,4,387,4.422704,red,green,-2.512,0.000,0.505184,0.043067,bac:0.002478;gs:0.001601;wmt:0.000723,beta0 > 2: economic manifold splits into multiple islands
2009-05-04,586,4,387,4.422704,red,green,-2.512,0.000,0.506896,0.043226,bac:0.004750;jpm:0.002242;c:0.001433,beta0 > 2: economic manifold splits into multiple islands
2009-05-05,587,6,389,4.342969,red,green,-1.054,0.000,0.499262,0.042706,bac:0.007826;jpm:0.003891;c:0.001848,beta0 > 2: economic manifold splits into multiple islands
2009-05-06,588,7,390,4.320952,red,green,-0.325,0.000,0.505662,0.042664,c:0.004265;ge:0.004166;jpm:0.001719,beta0 > 2: economic manifold splits into multiple islands
2009-05-07,589,8,391,4.304883,red,green,0.405,0.000,0.480960,0.041914,bac:0.007290;c:0.003982;ge:0.002804,beta0 > 2: economic manifold splits into multiple islands
2009-05-08,590,8,391,4.304883,red,green,0.405,0.000,0.480931,0.041912,jpm:0.001463;c:0.001192;bac:0.001009,beta0 > 2: economic manifold splits into multiple islands
2009-05-11,591,7,390,4.320952,red,green,-0.325,0.000,0.490047,0.041863,ko:0.003992;jpm:0.002228;bac:0.001506,beta0 > 2: economic manifold splits into multiple islands
2009-05-12,592,7,390,4.320952,red,green,-0.325,0.000,0.482286,0.041910,ko:0.001513;aapl:0.001267;wmt:0.001178,beta0 > 2: economic manifold splits into multiple islands
2009-05-13,593,8,391,4.304883,red,green,0.405,0.000,0.476775,0.041364,jpm:0.003090;gs:0.002851;hd:0.002274,beta0 > 2: economic manifold splits into multiple islands
2009-05-14,594,8,391,4.304883,red,green,0.405,0.000,0.476481,0.041345,bac:0.002126;c:0.001675;wmt:0.001362,beta0 > 2: economic manifold splits into multiple islands
2009-05-15,595,8,391,4.304883,red,green,0.405,0.000,0.481041,0.041056,c:0.003394;bac:0.002825;aapl:0.001203,beta0 > 2: economic manifold splits into multiple islands
2009-05-18,596,7,390,4.320952,red,green,-0.325,0.000,0.486428,0.040981,c:0.008313;ge:0.002536;bac:0.002390,beta0 > 2: economic manifold splits into multiple islands
2009-05-19,597,7,390,4.320952,red,green,-0.325,0.000,0.476824,0.040682,ibm:0.002112;ge:0.001900;aapl:0.001806,beta0 > 2: economic manifold splits into multiple islands
2009-05-20,598,6,389,4.342969,red,green,-1.054,0.000,0.462255,0.039901,gs:0.006701;c:0.006671;bac:0.005649,beta0 > 2: economic manifold splits into multiple islands
2009-05-21,599,6,389,4.342969,red,green,-1.054,0.000,0.463835,0.039915,bac:0.001937;gs:0.000961;ge:0.000831,beta0 > 2: economic manifold splits into multiple islands
2009-05-22,600,6,389,4.342969,red,green,-1.054,0.000,0.466995,0.039739,jpm:0.001461;ko:0.001221;bac:0.001178,beta0 > 2: economic manifold splits into multiple islands
2009-05-26,601,5,388,4.374506,red,green,-1.783,0.000,0.475779,0.038543,c:0.019475;bac:0.009874;aapl:0.002349,beta0 > 2: economic manifold splits into multiple islands
2009-05-27,602,5,388,4.374506,red,green,-1.783,0.000,0.460200,0.037887,c:0.006911;ge:0.003351;bac:0.002015,beta0 > 2: economic manifold splits into multiple islands
2009-05-28,603,5,388,4.374506,red,green,-1.783,0.000,0.464612,0.037699,ge:0.002945;gs:0.001736;jpm:0.001265,beta0 > 2: economic manifold splits into multiple islands
2009-05-29,604,5,388,4.374506,red,green,-1.783,0.000,0.467978,0.037544,jpm:0.002438;c:0.002243;ge:0.001720,beta0 > 2: economic manifold splits into multiple islands
2009-06-01,605,5,388,4.374506,red,green,-1.783,0.000,0.450583,0.036786,jpm:0.004500;bac:0.003369;c:0.002662,beta0 > 2: economic manifold splits into multiple islands
2009-06-02,606,5,388,4.374506,red,green,-1.783,0.000,0.456412,0.036637,gs:0.002323;aapl:0.001438;ge:0.001433,beta0 > 2: economic manifold splits into multiple islands
2009-06-03,607,5,388,4.374506,red,green,-1.783,0.000,0.460806,0.036351,bac:0.005635;ge:0.001250;c:0.001183,beta0 > 2: economic manifold splits into multiple islands
2009-06-04,608,4,387,4.422704,red,green,-2.512,0.000,0.428221,0.033884,c:0.016906;ge:0.010039;bac:0.008885,beta0 > 2: economic manifold splits into multiple islands
2009-06-05,609,4,387,4.422704,red,green,-2.512,0.000,0.437971,0.033671,gs:0.002476;c:0.001590;aapl:0.001176,beta0 > 2: economic manifold splits into multiple islands
2009-06-08,610,4,387,4.422704,red,green,-2.512,0.000,0.426199,0.033012,ge:0.005433;bac:0.005251;jpm:0.003864,beta0 > 2: economic manifold splits into multiple islands
2009-06-09,611,5,388,4.374506,red,green,-1.783,0.000,0.429337,0.032933,c:0.001362;jnj:0.001267;pg:0.000776,beta0 > 2: economic manifold splits into multiple islands
2009-06-10,612,6,389,4.342969,red,green,-1.054,0.000,0.438647,0.032313,c:0.013687;bac:0.001559;gs:0.001071,beta0 > 2: economic manifold splits into multiple islands
2009-06-11,613,5,388,4.374506,red,green,-1.783,0.000,0.432363,0.032006,hd:0.002571;jpm:0.002251;c:0.001776,beta0 > 2: economic manifold splits into multiple islands
2009-06-12,614,5,388,4.374506,red,green,-1.783,0.000,0.432981,0.031294,c:0.009228;bac:0.006399;jpm:0.001870,beta0 > 2: economic manifold splits into multiple islands
2009-06-15,615,5,388,4.374506,red,green,-1.783,0.000,0.438275,0.031007,c:0.005042;bac:0.002077;jpm:0.001565,beta0 > 2: economic manifold splits into multiple islands
2009-06-16,616,5,388,4.374506,red,green,-1.783,0.000,0.450249,0.030774,bac:0.002058;jpm:0.001728;jnj:0.001288,beta0 > 2: economic manifold splits into multiple islands
2009-06-17,617,4,387,4.422704,red,green,-2.512,0.000,0.370018,0.028550,jpm:0.012573;bac:0.010419;c:0.008214,beta0 > 2: economic manifold splits into multiple islands
2009-06-18,618,4,387,4.422704,red,green,-2.512,0.000,0.362831,0.028460,jpm:0.003156;bac:0.002654;ko:0.001197,beta0 > 2: economic manifold splits into multiple islands
2009-06-19,619,3,386,4.504231,red,green,-3.241,0.000,0.360390,0.028361,jpm:0.001815;bac:0.000963;mcd:0.000805,beta0 > 2: economic manifold splits into multiple islands
2009-06-22,620,4,387,4.422704,red,green,-2.512,0.000,0.367085,0.028492,bac:0.002436;jpm:0.001955;ge:0.001756,beta0 > 2: economic manifold splits into multiple islands
2009-06-23,621,4,387,4.422704,red,green,-2.512,0.000,0.359851,0.028241,ibm:0.002081;jpm:0.001893;c:0.001835,beta0 > 2: economic manifold splits into multiple islands
2009-06-24,622,6,389,4.342969,red,green,-1.054,0.000,0.344173,0.027459,bac:0.006811;c:0.004138;ge:0.003224,beta0 > 2: economic manifold splits into multiple islands
2009-06-25,623,7,390,4.320952,red,green,-0.325,0.000,0.350079,0.027273,bac:0.003564;c:0.002706;jpm:0.001448,beta0 > 2: economic manifold splits into multiple islands
2009-06-26,624,7,390,4.320952,red,green,-0.325,0.000,0.339989,0.027103,msft:0.001799;c:0.001395;jpm:0.001297,beta0 > 2: economic manifold splits into multiple islands
2009-06-29,625,6,389,4.342969,red,green,-1.054,0.000,0.334522,0.026914,ge:0.001718;ibm:0.001132;aapl:0.001086,beta0 > 2: economic manifold splits into multiple islands
2009-06-30,626,8,391,4.304883,red,green,0.405,0.000,0.339141,0.026825,gs:0.001320;c:0.001081;jpm:0.001052,beta0 > 2: economic manifold splits into multiple islands
2009-07-01,627,8,391,4.304883,red,green,0.405,0.000,0.339716,0.026813,c:0.001081;pep:0.000886;ko:0.000725,beta0 > 2: economic manifold splits into multiple islands
2009-07-02,628,8,391,4.304883,red,green,0.405,0.000,0.344454,0.026874,c:0.000882;msft:0.000850;ge:0.000828,beta0 > 2: economic manifold splits into multiple islands
2009-07-06,629,8,391,4.304883,red,green,0.405,0.000,0.344679,0.026849,hd:0.000839;ibm:0.000792;msft:0.000596,beta0 > 2: economic manifold splits into multiple islands
2009-07-07,630,7,390,4.320952,red,green,-0.325,0.000,0.357560,0.025340,bac:0.019178;jpm:0.009617;c:0.004676,beta0 > 2: economic manifold splits into multiple islands
2009-07-08,631,6,389,4.342969,red,green,-1.054,0.000,0.372534,0.024416,c:0.014345;bac:0.005687;ge:0.002965,beta0 > 2: economic manifold splits into multiple islands
2009-07-09,632,7,390,4.320952,red,green,-0.325,0.000,0.369442,0.023889,gs:0.006294;jpm:0.003403;bac:0.002604,beta0 > 2: economic manifold splits into multiple islands
2009-07-10,633,7,390,4.320952,red,green,-0.325,0.000,0.373420,0.023726,jpm:0.002023;gs:0.001753;pg:0.001033,beta0 > 2: economic manifold splits into multiple islands
2009-07-13,634,6,389,4.342969,red,green,-1.054,0.000,0.389208,0.023982,bac:0.002707;c:0.002058;jpm:0.001822,beta0 > 2: economic manifold splits into multiple islands
2009-07-14,635,6,389,4.342969,red,green,-1.054,0.000,0.395064,0.023875,c:0.003092;msft:0.000749;mcd:0.000723,beta0 > 2: economic manifold splits into multiple islands
2009-07-15,636,7,390,4.320952,red,green,-0.325,0.000,0.376985,0.022735,bac:0.013333;c:0.010123;jpm:0.004615,beta0 > 2: economic manifold splits into multiple islands
2009-07-16,637,6,389,4.342969,red,green,-1.054,0.000,0.377870,0.022366,c:0.004023;jpm:0.003431;bac:0.002772,beta0 > 2: economic manifold splits into multiple islands
2009-07-17,638,6,389,4.342969,red,green,-1.054,0.000,0.366823,0.022343,ge:0.002356;ibm:0.001635;bac:0.001120,beta0 > 2: economic manifold splits into multiple islands
2009-07-20,639,6,389,4.342969,red,green,-1.054,0.000,0.366668,0.022354,c:0.002078;bac:0.001999;jpm:0.000958,beta0 > 2: economic manifold splits into multiple islands
2009-07-21,640,5,388,4.374506,red,green,-1.783,0.000,0.380375,0.022049,msft:0.006042;c:0.001233;hd:0.000707,beta0 > 2: economic manifold splits into multiple islands
2009-07-22,641,6,389,4.342969,red,green,-1.054,0.000,0.377704,0.022087,c:0.001959;aapl:0.000867;msft:0.000764,beta0 > 2: economic manifold splits into multiple islands
2009-07-23,642,6,389,4.342969,red,green,-1.054,0.000,0.374534,0.022109,bac:0.003306;mcd:0.002159;c:0.001428,beta0 > 2: economic manifold splits into multiple islands
2009-07-24,643,7,390,4.320952,red,green,-0.325,0.000,0.356391,0.022047,msft:0.005013;c:0.002780;wmt:0.001812,beta0 > 2: economic manifold splits into multiple islands
2009-07-27,644,8,391,4.304883,red,green,0.405,0.000,0.362702,0.021926,jpm:0.001264;xom:0.000941;jnj:0.000907,beta0 > 2: economic manifold splits into multiple islands
2009-07-28,645,8,391,4.304883,red,green,0.405,0.000,0.360481,0.022019,c:0.004138;bac:0.000911;hd:0.000639,beta0 > 2: economic manifold splits into multiple islands
2009-07-29,646,7,390,4.320952,red,green,-0.325,0.000,0.350368,0.021348,bac:0.008820;jpm:0.004044;gs:0.001914,beta0 > 2: economic manifold splits into multiple islands
2009-07-30,647,7,390,4.066779,red,green,-0.325,0.045,0.350639,0.021409,ge:0.002655;c:0.001081;jpm:0.000894,beta0 > 2: economic manifold splits into multiple islands
2009-07-31,648,6,389,4.342969,red,green,-1.054,0.000,0.358149,0.020645,c:0.008221;bac:0.006533;jpm:0.002151,beta0 > 2: economic manifold splits into multiple islands
2009-08-03,649,6,389,4.342969,red,green,-1.054,0.000,0.363764,0.020477,jpm:0.001916;gs:0.001378;aapl:0.001046,beta0 > 2: economic manifold splits into multiple islands
2009-08-04,650,6,389,4.342969,red,green,-1.054,0.000,0.361562,0.020208,jpm:0.004200;pep:0.002123;gs:0.001204,beta0 > 2: economic manifold splits into multiple islands
2009-08-05,651,6,389,4.342969,red,green,-1.054,0.000,0.350919,0.020145,c:0.004319;jpm:0.003457;bac:0.003447,beta0 > 2: economic manifold splits into multiple islands
2009-08-06,652,5,388,4.374506,red,green,-1.783,0.000,0.358443,0.020044,pg:0.002111;c:0.002092;bac:0.001623,beta0 > 2: economic manifold splits into multiple islands
2009-08-07,653,5,388,4.374506,red,green,-1.783,0.000,0.348674,0.019643,bac:0.003886;c:0.002373;ge:0.002280,beta0 > 2: economic manifold splits into multiple islands
2009-08-10,654,5,388,4.374506,red,green,-1.783,0.000,0.351214,0.019528,jpm:0.001050;gs:0.001015;ko:0.000929,beta0 > 2: economic manifold splits into multiple islands
2009-08-11,655,5,388,4.374506,red,green,-1.783,0.000,0.356577,0.019622,c:0.001538;ge:0.000923;wmt:0.000722,beta0 > 2: economic manifold splits into multiple islands
2009-08-12,656,4,387,4.422704,red,green,-2.512,0.000,0.320430,0.019052,bac:0.003594;hd:0.002642;gs:0.001867,beta0 > 2: economic manifold splits into multiple islands
2009-08-13,657,4,387,4.422704,red,green,-2.512,0.000,0.322997,0.018974,hd:0.002449;bac:0.002139;jpm:0.001391,beta0 > 2: economic manifold splits into multiple islands
2009-08-14,658,4,387,4.422704,red,green,-2.512,0.000,0.332485,0.018791,mcd:0.002059;gs:0.000844;jpm:0.000807,beta0 > 2: economic manifold splits into multiple islands
2009-08-17,659,4,387,4.422704,red,green,-2.512,0.000,0.339704,0.018949,aapl:0.001447;jpm:0.001413;bac:0.001347,beta0 > 2: economic manifold splits into multiple islands
2009-08-18,660,4,387,4.422704,red,green,-2.512,0.000,0.343389,0.018959,bac:0.001122;c:0.000974;hd:0.000928,beta0 > 2: economic manifold splits into multiple islands
2009-08-19,661,4,387,4.422704,red,green,-2.512,0.000,0.331452,0.018588,aapl:0.003058;jpm:0.002170;hd:0.001467,beta0 > 2: economic manifold splits into multiple islands
2009-08-20,662,4,387,4.422704,red,green,-2.512,0.000,0.319018,0.018417,c:0.002977;jpm:0.002057;pg:0.001544,beta0 > 2: economic manifold splits into multiple islands
2009-08-21,663,4,387,4.422704,red,green,-2.512,0.000,0.323205,0.018380,c:0.001318;jpm:0.001196;hd:0.001028,beta0 > 2: economic manifold splits into multiple islands
2009-08-24,664,4,387,4.422704,red,green,-2.512,0.000,0.321831,0.018270,ko:0.002490;hd:0.000682;pep:0.000542,beta0 > 2: economic manifold splits into multiple islands
2009-08-25,665,5,388,4.374506,red,green,-1.783,0.000,0.317223,0.018051,xom:0.001408;hd:0.001346;pg:0.000911,beta0 > 2: economic manifold splits into multiple islands
2009-08-26,666,5,388,4.374506,red,green,-1.783,0.000,0.324104,0.017892,pep:0.001552;jpm:0.001383;c:0.000788,beta0 > 2: economic manifold splits into multiple islands
2009-08-27,667,5,388,4.374506,red,green,-1.783,0.000,0.325159,0.017894,c:0.003153;wmt:0.000704;ge:0.000625,beta0 > 2: economic manifold splits into multiple islands
2009-08-28,668,5,388,4.374506,red,green,-1.783,0.000,0.326782,0.017744,gs:0.001954;bac:0.001543;jpm:0.001239,beta0 > 2: economic manifold splits into multiple islands
2009-08-31,669,5,388,4.374506,red,green,-1.783,0.000,0.326480,0.017772,jpm:0.000804;bac:0.000535;pg:0.000525,beta0 > 2: economic manifold splits into multiple islands
2009-09-01,670,5,388,4.374506,red,green,-1.783,0.000,0.341783,0.018101,c:0.003126;bac:0.002514;jpm:0.001636,beta0 > 2: economic manifold splits into multiple islands
2009-09-02,671,5,388,4.374506,red,green,-1.783,0.000,0.339408,0.018139,ko:0.001025;pep:0.000435;jpm:0.000418,beta0 > 2: economic manifold splits into multiple islands
2009-09-03,672,5,388,4.374506,red,green,-1.783,0.000,0.341926,0.018150,jpm:0.000887;bac:0.000853;c:0.000685,beta0 > 2: economic manifold splits into multiple islands
2009-09-04,673,5,388,4.374506,red,green,-1.783,0.000,0.349189,0.018094,bac:0.002508;ge:0.000747;aapl:0.000599,beta0 > 2: economic manifold splits into multiple islands
2009-09-08,674,4,387,4.422704,red,green,-2.512,0.000,0.350883,0.018130,bac:0.001701;ge:0.001322;aapl:0.000876,beta0 > 2: economic manifold splits into multiple islands
2009-09-09,675,4,387,4.422704,red,green,-2.512,0.000,0.334011,0.017938,wmt:0.001170;jpm:0.001098;jnj:0.001069,beta0 > 2: economic manifold splits into multiple islands
2009-09-10,676,5,388,4.374506,red,green,-1.783,0.000,0.324289,0.017859,pg:0.001757;bac:0.001549;c:0.001222,beta0 > 2: economic manifold splits into multiple islands
2009-09-11,677,5,388,4.374506,red,green,-1.783,0.000,0.327131,0.017767,ge:0.001151;gs:0.000998;ko:0.000905,beta0 > 2: economic manifold splits into multiple islands
2009-09-14,678,6,389,4.342969,red,green,-1.054,0.000,0.326341,0.017635,ge:0.001494;bac:0.001269;ko:0.001070,beta0 > 2: economic manifold splits into multiple islands
2009-09-15,679,6,389,4.342969,red,green,-1.054,0.000,0.327290,0.017722,c:0.003338;ge:0.000969;jpm:0.000661,beta0 > 2: economic manifold splits into multiple islands
2009-09-16,680,5,388,4.374506,red,green,-1.783,0.000,0.312849,0.017346,bac:0.004776;jpm:0.002820;ge:0.001936,beta0 > 2: economic manifold splits into multiple islands
2009-09-17,681,6,389,4.087501,red,green,-1.054,0.040,0.315016,0.017312,c:0.001191;aapl:0.001081;gs:0.000665,beta0 > 2: economic manifold splits into multiple islands
2009-09-18,682,5,388,4.374506,red,green,-1.783,0.000,0.313987,0.017368,c:0.001108;pg:0.001101;pep:0.000467,beta0 > 2: economic manifold splits into multiple islands
2009-09-21,683,5,388,4.374506,red,green,-1.783,0.000,0.303336,0.017291,hd:0.001400;c:0.000896;aapl:0.000741,beta0 > 2: economic manifold splits into multiple islands
2009-09-22,684,5,388,4.117182,red,green,-1.783,0.033,0.302846,0.017320,c:0.001131;jpm:0.001097;msft:0.000671,beta0 > 2: economic manifold splits into multiple islands
2009-09-23,685,5,388,4.374506,red,green,-1.783,0.000,0.307194,0.017339,jpm:0.001030;bac:0.000879;xom:0.000801,beta0 > 2: economic manifold splits into multiple islands
2009-09-24,686,5,388,4.374506,red,green,-1.783,0.000,0.302949,0.017349,bac:0.000842;pg:0.000841;ge:0.000630,beta0 > 2: economic manifold splits into multiple islands
2009-09-25,687,5,388,4.374506,red,green,-1.783,0.000,0.303040,0.017376,wmt:0.001030;pep:0.000970;ko:0.000568,beta0 > 2: economic manifold splits into multiple islands
2009-09-28,688,5,388,4.374506,red,green,-1.783,0.000,0.276494,0.017076,jpm:0.001907;hd:0.001758;c:0.001271,beta0 > 2: economic manifold splits into multiple islands
2009-09-29,689,5,388,4.374506,red,green,-1.783,0.000,0.281475,0.017009,c:0.001223;bac:0.001128;pg:0.000618,beta0 > 2: economic manifold splits into multiple islands
2009-09-30,690,6,389,4.342969,red,green,-1.054,0.000,0.265725,0.016794,c:0.001409;gs:0.000980;ge:0.000934,beta0 > 2: economic manifold splits into multiple islands
2009-10-01,691,6,389,4.342969,red,green,-1.054,0.000,0.295279,0.017056,jpm:0.002156;c:0.001390;msft:0.001153,beta0 > 2: economic manifold splits into multiple islands
2009-10-02,692,4,387,4.422704,red,green,-2.512,0.000,0.292472,0.017141,pep:0.001930;ge:0.001492;gs:0.000931,beta0 > 2: economic manifold splits into multiple islands
2009-10-05,693,4,387,4.422704,red,green,-2.512,0.000,0.288480,0.017147,c:0.001482;jpm:0.001438;gs:0.001266,beta0 > 2: economic manifold splits into multiple islands
2009-10-06,694,5,388,4.374506,red,green,-1.783,0.000,0.264054,0.016637,bac:0.003749;jpm:0.002322;gs:0.002058,beta0 > 2: economic manifold splits into multiple islands
2009-10-07,695,5,388,4.374506,red,green,-1.783,0.000,0.263926,0.016606,c:0.001209;hd:0.000781;bac:0.000480,beta0 > 2: economic manifold splits into multiple islands
2009-10-08,696,4,387,4.422704,red,green,-2.512,0.000,0.225802,0.016192,c:0.002494;ibm:0.001656;ge:0.001494,beta0 > 2: economic manifold splits into multiple islands
2009-10-09,697,4,387,4.422704,red,green,-2.512,0.000,0.226630,0.016144,c:0.001143;bac:0.000636;msft:0.000357,beta0 > 2: economic manifold splits into multiple islands
2009-10-12,698,3,386,4.504231,red,green,-3.241,0.000,0.238209,0.015926,ge:0.002654;ibm:0.002012;bac:0.000892,beta0 > 2: economic manifold splits into multiple islands
2009-10-13,699,3,386,4.504231,red,green,-3.241,0.000,0.237925,0.015829,c:0.002878;bac:0.001536;jnj:0.001010,beta0 > 2: economic manifold splits into multiple islands
2009-10-14,700,3,386,4.504231,red,green,-3.241,0.000,0.241796,0.015838,c:0.002036;bac:0.001186;jpm:0.000868,beta0 > 2: economic manifold splits into multiple islands
2009-10-15,701,3,386,4.504231,red,green,-3.241,0.000,0.242501,0.015859,c:0.002084;aapl:0.001199;ko:0.001077,beta0 > 2: economic manifold splits into multiple islands
2009-10-16,702,3,386,4.504231,red,green,-3.241,0.000,0.248792,0.015888,ibm:0.003138;mcd:0.002709;bac:0.001947,beta0 > 2: economic manifold splits into multiple islands
2009-10-19,703,2,385,4.669086,orange,green,-3.971,0.000,0.263425,0.015625,msft:0.005404;jnj:0.000504;ge:0.000499,beta0 = 2: structural separation detected
2009-10-20,704,2,385,4.669086,orange,green,-3.971,0.000,0.261065,0.015714,aapl:0.001915;bac:0.001378;ge:0.000698,beta0 = 2: structural separation detected
2009-10-21,705,2,385,4.669086,orange,green,-3.971,0.000,0.264294,0.015734,c:0.003570;bac:0.001091;aapl:0.000934,beta0 = 2: structural separation detected
2009-10-22,706,2,385,4.669086,orange,green,-3.971,0.000,0.265858,0.015713,c:0.002483;gs:0.000741;mcd:0.000675,beta0 = 2: structural separation detected
2009-10-23,707,3,386,4.504231,red,green,-3.241,0.000,0.263256,0.015726,ge:0.002799;msft:0.002626;bac:0.000992,beta0 > 2: economic manifold splits into multiple islands
2009-10-26,708,2,385,4.669086,orange,green,-3.971,0.000,0.270774,0.015783,bac:0.001963;c:0.001365;jpm:0.001015,beta0 = 2: structural separation detected
2009-10-27,709,2,385,4.669086,orange,green,-3.971,0.000,0.267917,0.015757,aapl:0.001056;bac:0.000924;xom:0.000682,beta0 = 2: structural separation detected
2009-10-28,710,2,385,4.669086,orange,green,-3.971,0.000,0.279157,0.015852,pep:0.002779;c:0.001559;gs:0.001385,beta0 = 2: structural separation detected
2009-10-29,711,2,385,4.669086,orange,green,-3.971,0.000,0.304534,0.015819,c:0.002163;pg:0.001586;bac:0.000910,beta0 = 2: structural separation detected
2009-10-30,712,2,385,4.669086,orange,green,-3.971,0.000,0.349631,0.016195,bac:0.002857;c:0.001984;gs:0.001586,beta0 = 2: structural separation detected
2009-11-02,713,2,385,4.669086,orange,green,-3.971,0.000,0.353687,0.016131,hd:0.000897;c:0.000744;jpm:0.000741,beta0 = 2: structural separation detected
2009-11-03,714,2,385,4.669086,orange,green,-3.971,0.000,0.358223,0.016105,gs:0.000622;mcd:0.000598;jnj:0.000499,beta0 = 2: structural separation detected
2009-11-04,715,2,385,4.669086,orange,green,-3.971,0.000,0.349515,0.015955,c:0.001603;bac:0.001429;ge:0.001061,beta0 = 2: structural separation detected
2009-11-05,716,2,385,4.669086,orange,green,-3.971,0.000,0.366570,0.015993,c:0.002148;pg:0.000690;bac:0.000670,beta0 = 2: structural separation detected
2009-11-06,717,2,385,4.669086,orange,green,-3.971,0.000,0.370322,0.015920,bac:0.002674;ge:0.002392;wmt:0.001162,beta0 = 2: structural separation detected
2009-11-09,718,2,385,4.669086,orange,green,-3.971,0.000,0.387005,0.016110,aapl:0.001265;ge:0.001047;hd:0.001024,beta0 = 2: structural separation detected
